place_id,name,district,cuisine,price_level,is_tourist_area,star_rating,review_count,fqs,star_rank,fqs_rank,rank_delta,lat,lng,food_mention_rate,n_reviews,aspect_food,aspect_service,aspect_ambiance,aspect_price
ChIJeQu9LXuipBIRWL2eYjhP-k8,RíasKRU,Eixample,seafood,PRICE_LEVEL_EXPENSIVE,,4.5,1217,0.7249,6,7,-1,41.374273,2.154596,1.0,5,0.7249,0.9498892005315104,0.6465093910845682,
ChIJkWvdC4mipBIRT7zoHhg7ne0,Restaurant Amaltea | Barcelona,Eixample,vegetarian,PRICE_LEVEL_INEXPENSIVE,,4.5,1102,0.898,9,5,4,41.383618,2.158352,1.0,5,0.898,0.8697232668049152,0.8933813943073023,0.7876646610665076
ChIJWR8KHqOjpBIR2_SvjY97_Ds,PÖTSTOT,Eixample,vegetarian,PRICE_LEVEL_MODERATE,,4.5,1838,0.5373,8,10,-2,41.388693,2.158241,1.0,5,0.5373,0.5509450692000885,0.36593315595828,0.08786006966910918
ChIJwRDAUt2ipBIRBk54QLWUzTs,Zed,Eixample,vegetarian,PRICE_LEVEL_MODERATE,,4.7,2312,0.9073,7,4,3,41.401295,2.174573,1.0,5,0.9073,0.82654640997846,1.0,
ChIJhVJVx6yjpBIR8fzJNgaq358,EL CAFE DE L'EIXAMPLE,Eixample,vegetarian,,,4.8,779,0.9455,4,3,1,41.404399,2.177091,1.0,5,0.9455,1.0,0.5,
ChIJmfrp3VqjpBIRvJ5oem7yHns,Restaurante L'Encant Vegetarià,Eixample,vegetarian,PRICE_LEVEL_INEXPENSIVE,,4.9,1428,0.8013,2,7,-5,41.403886,2.181901,1.0,5,0.8013,1.0,,1.0
ChIJbzv7xemipBIRDxkbv6ms_co,Arc Iris,Eixample,vegetarian,PRICE_LEVEL_INEXPENSIVE,,4.7,2379,0.9455,6,2,4,41.3998,2.171487,1.0,5,0.9455,1.0,1.0,1.0
ChIJ40lp5cmjpBIRCeGLo5LKYCs,Vrutal | Vegan Burger Eixample,Eixample,vegetarian,,,4.8,778,0.8176,3,6,-3,41.385742,2.161051,1.0,5,0.8176,1.0,1.0,0.8109731971265489
ChIJKcoOjCejpBIRiCpXb2GEorM,Desoriente | Asian Restaurant Eixample,Eixample,vegetarian,,,4.9,1034,0.9455,1,1,0,41.38989,2.159261,1.0,5,0.9455,1.0,1.0,
ChIJqzAGkK2jpBIRy6S8PDKJf8A,A Vocados - Restaurant Sense Gluten,Eixample,vegetarian,PRICE_LEVEL_MODERATE,,4.5,974,0.7815,10,9,1,41.387751,2.162037,1.0,5,0.7815,0.7982675286044818,0.5594673318183359,0.6604697805314013
ChIJrS5ZxQ-jpBIRxd1l-L656Dw,Pizza Natura sense gluten,Eixample,vegetarian,,,4.8,6003,0.7825,5,8,-3,41.394427,2.164499,1.0,5,0.7825,0.5155011582780797,0.8,
ChIJE5Waw0OjpBIRuLTMAYl1Ojg,True Burgers,Eixample,burger,,,4.9,1781,0.8565,2,12,-10,41.388519,2.157331,1.0,5,0.8565,0.4044453586265187,0.7814060759448974,0.646589276630532
ChIJR_nN5bSjpBIRS-ryyOO7S44,Come & Vete Hamburgueses i Galetes - Urgell,Eixample,burger,,,4.8,3760,0.9591,5,9,-4,41.383017,2.157667,1.0,5,0.9591,0.8602430809979533,0.5,0.7629247404927001
ChIJNWeyTf6jpBIRd3zuFFxkXT4,PINK BUDA BURGER,Eixample,burger,PRICE_LEVEL_INEXPENSIVE,,4.8,1177,0.9956,4,6,-2,41.403372,2.171409,1.0,5,0.9956,0.5186817522906617,0.30369723253803793,0.5
ChIJExVlkzWjpBIRinzzf43zN6g,Hideout Burger,Eixample,burger,PRICE_LEVEL_INEXPENSIVE,,4.6,4576,1.0212,10,5,5,41.386929,2.16022,1.0,5,1.0212,0.923437612006801,0.5937362001912744,
ChIJE-RQz5qipBIR6JiFS3qmTk4,Déjà Burg,Eixample,burger,PRICE_LEVEL_MODERATE,,4.7,880,1.129,7,2,5,41.391752,2.153249,1.0,5,1.129,0.8123459260474817,0.8647754617507387,0.4451942080338512
ChIJAfRPeNajpBIRR3Ly6JcA3pE,El Barrio,Eixample,burger,,,4.9,401,1.1419,1,1,0,41.383386,2.146118,1.0,5,1.1419,1.0,1.0,0.5
ChIJcTIIGSWjpBIR1qRoMfJWwro,Asado Burgers,Eixample,burger,PRICE_LEVEL_MODERATE,,4.5,1622,0.9799,14,8,6,41.393082,2.149573,1.0,5,0.9799,0.5038021916940038,0.4239601545972315,
ChIJq_n4ceKjpBIRcU0EjQTNuxw,"La informal, hamburgueses",Eixample,burger,PRICE_LEVEL_MODERATE,,4.7,720,1.124,9,3,6,41.396413,2.16711,1.0,5,1.124,1.0,0.5,-0.0660316103011209
ChIJT-z02t6jpBIRB-v6ol5WMsY,Mi Barrio Hamburguesería,Eixample,burger,,,4.8,470,0.9826,6,7,-1,41.382353,2.152031,1.0,5,0.9826,1.0,0.7755336065268439,0.6
ChIJHTTAFN2ipBIRR2bz_u8K6Ws,Anauco Hamburgueseria,Eixample,burger,PRICE_LEVEL_MODERATE,,4.4,2985,0.6324,15,14,1,41.402051,2.17595,1.0,5,0.6324,1.0,0.5,-0.3
ChIJkx76g_-jpBIRLlz-abu8Kdk,Machaka | SmashBurger,Eixample,burger,,,4.6,1839,0.4027,12,15,-3,41.396298,2.172157,1.0,5,0.4027,0.09311471586589183,0.5614987614852063,0.021611506017965413
ChIJifyorGejpBIR677j6XlSSLM,Machaka | SmashBurger,Eixample,burger,PRICE_LEVEL_MODERATE,,4.6,3690,1.0244,11,4,7,41.394755,2.155276,1.0,5,1.0244,0.7328656600847865,0.7609181648809874,0.7
ChIJlS-vEPujpBIRKYJLf697ezY,Maash Burger | Aribau,Eixample,burger,,,4.7,707,0.8793,8,11,-3,41.389919,2.157061,1.0,5,0.8793,,,-0.5
ChIJu8KaVvajpBIRAqZ2KwfVXmI,Burger world Bcn(Halal),Eixample,burger,PRICE_LEVEL_INEXPENSIVE,,4.6,1536,0.9009,13,10,3,41.386905,2.159941,1.0,5,0.9009,1.0,0.5,0.5
ChIJ39w98aijpBIR0de21sssHvo,Street Fries Kitchen,Eixample,burger,,,4.8,1372,0.7397,3,13,-10,41.390794,2.174564,1.0,5,0.7397,0.4681041180669165,0.6149843641101015,
ChIJTbrpc4ujpBIR1ygOe5L8umc,Muteki Ramen,Eixample,ramen,,,4.7,978,0.9364,3,1,2,41.385516,2.161129,1.0,5,0.9364,1.0,0.40451683748345685,0.5
ChIJk_pbqkmjpBIRFQZvz9BiEfI,Foochee ramen,Eixample,ramen,,,4.7,381,0.797,4,6,-2,41.392598,2.169426,1.0,5,0.797,0.7176692434012747,0.5,1.0
ChIJF0tak2ujpBIROtgU7D3tWMU,KOBUTA Ramen Gran Via,Eixample,ramen,PRICE_LEVEL_MODERATE,,4.7,886,0.8324,2,5,-3,41.378604,2.153292,1.0,5,0.8324,1.0,0.8948679647525746,0.5
ChIJ80sXN0ejpBIRfW56jn_eI7I,IPPUDO,Eixample,ramen,,,4.7,576,0.8468,1,4,-3,41.383641,2.158218,1.0,5,0.8468,1.0,0.5,1.0
ChIJsVB2VgCjpBIRdA-eez7Q8t0,JIN LanZhou Ramen,Eixample,ramen,,,4.6,1620,0.9357,5,2,3,41.387636,2.16,1.0,5,0.9357,0.5766054307645824,-0.09099260022884899,1.0
ChIJncLpcf2jpBIRZ83JikX_wSw,Kanada-Ya Ramen Barcelona,Eixample,ramen,PRICE_LEVEL_MODERATE,,4.5,1587,0.8551,6,3,3,41.390414,2.160588,1.0,5,0.8551,0.5035331624579552,0.7999997824294215,0.2
ChIJmxBC_COjpBIRg1lnlhhkiEQ,Oishii Ramen Station,Eixample,ramen,PRICE_LEVEL_MODERATE,,4.4,1156,0.381,7,7,0,41.392194,2.157931,1.0,5,0.381,-0.3646862741678184,0.8059610200628998,0.5
ChIJL4Hcxg2jpBIRDsoiHhISpro,LA PAELLA DE SU DIAGONAL,Eixample,paella,PRICE_LEVEL_MODERATE,,4.4,2455,0.7361,10,8,2,41.397302,2.161557,1.0,5,0.7361,0.7919031558746978,0.5,-0.3
ChIJ99-fqTujpBIR_1f5H30YaQo,Bistro Sagrada,Eixample,paella,,,4.8,3548,0.9622,1,1,0,41.402375,2.177609,1.0,5,0.9622,0.9811400979556744,0.7525191587376888,
ChIJfzdoQ1mjpBIRS2JqbGKtWtc,La Paelleria - Restaurante para grupos,Eixample,paella,PRICE_LEVEL_MODERATE,,4.7,2288,0.8647,4,3,1,41.395588,2.162332,0.8,5,0.8647,1.0,0.4086994957911123,0.5
ChIJcSCyAHGjpBIR-J8q2dKnXL0,La Paella de Su Pau Claris,Eixample,paella,PRICE_LEVEL_MODERATE,,4.5,2054,0.7157,6,10,-4,41.392334,2.167842,1.0,5,0.7157,0.5803189312504522,0.6357087873638774,-0.5
ChIJlfG_fJOipBIRg9j9J9bExsg,Gaudi,Eixample,paella,PRICE_LEVEL_MODERATE,,4.4,4176,0.8268,11,5,6,41.395642,2.162401,1.0,5,0.8268,0.8260724625514829,0.7051081579025797,0.3
ChIJv8oinY2ipBIRm_iLk3p0MpQ,Gaudim Restaurant,Eixample,paella,PRICE_LEVEL_EXPENSIVE,,4.5,1327,0.7556,8,7,1,41.390312,2.162044,1.0,5,0.7556,0.7650124097534308,0.7734352859299768,-0.3
ChIJfVxOTZOipBIRiqKLqqsGfeY,L'Escala Restaurant,Eixample,paella,PRICE_LEVEL_MODERATE,,4.5,1050,0.8487,7,4,3,41.395119,2.1646,1.0,5,0.8487,0.9310181635292409,1.0,0.5
ChIJc8U0fYyipBIRoYKY-uzGY3c,Micu Maku,Eixample,paella,PRICE_LEVEL_MODERATE,,4.7,7916,0.9622,3,2,1,41.386818,2.161694,1.0,5,0.9622,1.0,,
ChIJ6Sl3DOmipBIRRQVPKhi_lzY,Kook,Eixample,paella,PRICE_LEVEL_MODERATE,,4.5,3921,0.3098,5,11,-6,41.397983,2.171015,1.0,5,0.3098,0.8541843170645762,,-0.5
ChIJvfD7cXuipBIRc-6k05FxgWI,VIGO RESTAURANT TAPES,Eixample,paella,PRICE_LEVEL_MODERATE,,4.5,1807,0.7211,9,9,0,41.387048,2.160973,1.0,5,0.7211,0.8182772674357017,0.4325709621482699,-0.04260523518864804
ChIJI7W3XMWjpBIRFQMbzDpuI8U,La Taberna De La Ronda,Eixample,paella,PRICE_LEVEL_MODERATE,,4.7,4889,0.7921,2,6,-4,41.388316,2.171729,1.0,5,0.7921,0.8864886555330236,0.14475893744137502,0.5
ChIJpX29H--jpBIRmah4qhzH2Yo,The Garden Brunch Café,Eixample,brunch,,,4.6,312,0.6866,10,8,2,41.386845,2.159759,1.0,5,0.6866,0.8915289931121018,0.9436860429278341,
ChIJxWOTSr-jpBIRXlIniKQSies,Brunch & Cake,Eixample,brunch,,,4.7,3096,0.8971,9,2,7,41.394062,2.171486,1.0,5,0.8971,1.0,0.7254071376674497,
ChIJ1TilcnGjpBIR2vxLqpHe7Tc,Billy Brunch Headquarters,Eixample,brunch,PRICE_LEVEL_MODERATE,,4.8,3667,0.7034,3,7,-4,41.387054,2.159241,1.0,5,0.7034,0.9463288451766695,1.0,1.0
ChIJ4dOtbACjpBIRM1X73mO5A8E,Billy Brunch 🐤,Eixample,brunch,,,4.9,1004,0.8305,1,3,-2,41.398153,2.168803,0.8,5,0.8305,0.9438735710975292,1.0,
ChIJqeSg0VGjpBIRYhBRFifH5zU,MIAM EIXAMPLE,Eixample,brunch,,,4.9,2233,0.9394,2,1,1,41.397281,2.16967,1.0,5,0.9394,1.0,1.0,
ChIJw__OzbujpBIRMWCgKVsOuWc,Viatger Café Brunch,Eixample,brunch,,,4.7,506,0.568,8,10,-2,41.396961,2.175633,1.0,5,0.568,0.8793402910315186,0.2457369345230106,-0.08190217845759108
ChIJJ-W4yYmjpBIR7C5-gQPiuc8,Breakfast Club Brunch Barcelona,Eixample,brunch,,,4.8,1183,0.6374,4,9,-5,41.379626,2.156824,1.0,5,0.6374,0.6288151692991883,0.6052448275619163,
ChIJjf9DpmejpBIRha9Q1mjk8g4,Brunch and The City,Eixample,brunch,PRICE_LEVEL_MODERATE,,4.7,1942,0.7232,7,6,1,41.382498,2.151851,1.0,5,0.7232,0.2846852026634403,0.6480624685206878,0.5
ChIJB8zyGwCjpBIRXTWB_QCM3Kk,Gabby’s Brunch,Eixample,brunch,,,4.7,791,0.7636,6,5,1,41.398655,2.169129,0.8,5,0.7636,0.7420087567923445,0.6819593003870505,
ChIJX_WjMBajpBIRHiMGBfkbLZ4,Miss Simona,Eixample,brunch,,,4.8,3763,0.7929,5,4,1,41.404608,2.177097,1.0,5,0.7929,0.893827711862425,0.4910009639231923,0.5446467156878876
